error	steps
32639607371.0	5911.0
32639607371.0	5912.0
32639607371.0	5913.0
32639602401.0	5914.0
32639602401.0	5915.0
32639602401.0	5916.0
32639602401.0	5917.0
32639602401.0	5918.0
32639602401.0	5919.0
32639602401.0	5920.0
32639602401.0	5921.0
32639602401.0	5922.0
32639602401.0	5923.0
32639602401.0	5924.0
32639602401.0	5925.0
32639602401.0	5926.0
32639602401.0	5927.0
32639602401.0	5928.0
32639602401.0	5929.0
32639602401.0	5930.0
32639602401.0	5931.0
32639602401.0	5932.0
32639602401.0	5933.0
32639602401.0	5934.0
32639602401.0	5935.0
32639602401.0	5936.0
32639602401.0	5937.0
32639602401.0	5938.0
32639602401.0	5939.0
32639602401.0	5940.0
32639602401.0	5941.0
32639602401.0	5942.0
32639602401.0	5943.0
32639602401.0	5944.0
32639602401.0	5945.0
32639602401.0	5946.0
32639602401.0	5947.0
32639602401.0	5948.0
32639602401.0	5949.0
32639584245.0	5950.0
32639584245.0	5951.0
32639584245.0	5952.0
32639584245.0	5953.0
32639584245.0	5954.0
32639584245.0	5955.0
32639584245.0	5956.0
32639584245.0	5957.0
32639584245.0	5958.0
32639584245.0	5959.0
32639584245.0	5960.0
32639584245.0	5961.0
32639584245.0	5962.0
32639584245.0	5963.0
32639584245.0	5964.0
32639584245.0	5965.0
32639584245.0	5966.0
32639584245.0	5967.0
32639584245.0	5968.0
32639584245.0	5969.0
32639584245.0	5970.0
32639584245.0	5971.0
32639584245.0	5972.0
32639584245.0	5973.0
32639584245.0	5974.0
32639584245.0	5975.0
32639584245.0	5976.0
32639584245.0	5977.0
32639584245.0	5978.0
32639584245.0	5979.0
32639584245.0	5980.0
32639584245.0	5981.0
32639584245.0	5982.0
32639584245.0	5983.0
32639584245.0	5984.0
32639584245.0	5985.0
32639584245.0	5986.0
32639584245.0	5987.0
32639584245.0	5988.0
32639584245.0	5989.0
32639584245.0	5990.0
32639584245.0	5991.0
32639584245.0	5992.0
32639536132.0	5993.0
32639536132.0	5994.0
32639536132.0	5995.0
32639536132.0	5996.0
32639536132.0	5997.0
32639536132.0	5998.0
32639536132.0	5999.0
32639536132.0	6000.0
32639500663.0	6001.0
32639500663.0	6002.0
32639500663.0	6003.0
32639500663.0	6004.0
32639500663.0	6005.0
32639500663.0	6006.0
32639500663.0	6007.0
32639500663.0	6008.0
32639500663.0	6009.0
32639500663.0	6010.0
32639500663.0	6011.0
32639500663.0	6012.0
32639500663.0	6013.0
32639500663.0	6014.0
32639500663.0	6015.0
32639500663.0	6016.0
32639500663.0	6017.0
32639500663.0	6018.0
32639500663.0	6019.0
32639500663.0	6020.0
32639500663.0	6021.0
32639500663.0	6022.0
32639500663.0	6023.0
32639500663.0	6024.0
32639500663.0	6025.0
32639500663.0	6026.0
32639500663.0	6027.0
32639500663.0	6028.0
32639500663.0	6029.0
32639500663.0	6030.0
32639500663.0	6031.0
32639500663.0	6032.0
32639500663.0	6033.0
32639500663.0	6034.0
32639500663.0	6035.0
32639500663.0	6036.0
32639500663.0	6037.0
32639500663.0	6038.0
32639500663.0	6039.0
32639500663.0	6040.0
32639500663.0	6041.0
32639500663.0	6042.0
32639500663.0	6043.0
32639500663.0	6044.0
32639500663.0	6045.0
32639500663.0	6046.0
32639500663.0	6047.0
32639500663.0	6048.0
32639500663.0	6049.0
32639500663.0	6050.0
32639500663.0	6051.0
32639500663.0	6052.0
32639500663.0	6053.0
32639500663.0	6054.0
32639500663.0	6055.0
32639500663.0	6056.0
32639500663.0	6057.0
32639500663.0	6058.0
32639500663.0	6059.0
32639500663.0	6060.0
32639500663.0	6061.0
32639500663.0	6062.0
32639500663.0	6063.0
32639500663.0	6064.0
32639500663.0	6065.0
32639500663.0	6066.0
32639500663.0	6067.0
32639500663.0	6068.0
32639500663.0	6069.0
32639500663.0	6070.0
32639500663.0	6071.0
32639500663.0	6072.0
32639500663.0	6073.0
32639500663.0	6074.0
32639500663.0	6075.0
32639500663.0	6076.0
32639500663.0	6077.0
32639500663.0	6078.0
32639500663.0	6079.0
32639500663.0	6080.0
32639500663.0	6081.0
32639500663.0	6082.0
32639494215.0	6083.0
32639494215.0	6084.0
32639494215.0	6085.0
32639482093.0	6086.0
32639482093.0	6087.0
32639482093.0	6088.0
32639482093.0	6089.0
32639482093.0	6090.0
32639482093.0	6091.0
32639482093.0	6092.0
32639482093.0	6093.0
32639482093.0	6094.0
32639482093.0	6095.0
32639482093.0	6096.0
32639482093.0	6097.0
32639482093.0	6098.0
32639482093.0	6099.0
32639482093.0	6100.0
32639482093.0	6101.0
32639482093.0	6102.0
32639482093.0	6103.0
32639482093.0	6104.0
32639482093.0	6105.0
32639482093.0	6106.0
32639482093.0	6107.0
32639482093.0	6108.0
32639454641.0	6109.0
32639381328.0	6110.0
32639381328.0	6111.0
32639381328.0	6112.0
32639381328.0	6113.0
32639381328.0	6114.0
32639381328.0	6115.0
32639381328.0	6116.0
32639381328.0	6117.0
32639381328.0	6118.0
32639381328.0	6119.0
32639381328.0	6120.0
32639381328.0	6121.0
32639381328.0	6122.0
32639381328.0	6123.0
32639381328.0	6124.0
32639381328.0	6125.0
32639381328.0	6126.0
32639381328.0	6127.0
32639381328.0	6128.0
32639381328.0	6129.0
32639381328.0	6130.0
32639381328.0	6131.0
32639381328.0	6132.0
32639381328.0	6133.0
32639381328.0	6134.0
32639381328.0	6135.0
32639381328.0	6136.0
32639381328.0	6137.0
32639381328.0	6138.0
32639381328.0	6139.0
32639364830.0	6140.0
32639364830.0	6141.0
32639364830.0	6142.0
32639364830.0	6143.0
32639364830.0	6144.0
32639364830.0	6145.0
32639364830.0	6146.0
32639360210.0	6147.0
32639360210.0	6148.0
32639360210.0	6149.0
32639360210.0	6150.0
32639360210.0	6151.0
32639360210.0	6152.0
32639360210.0	6153.0
32639360210.0	6154.0
32639360210.0	6155.0
32639360210.0	6156.0
32639360210.0	6157.0
32639360210.0	6158.0
32639360210.0	6159.0
32639360210.0	6160.0
32639360210.0	6161.0
32639360210.0	6162.0
32639360210.0	6163.0
32639360210.0	6164.0
32639360210.0	6165.0
32639360210.0	6166.0
32639360210.0	6167.0
32639360210.0	6168.0
32639360210.0	6169.0
32639360210.0	6170.0
32639360210.0	6171.0
32639360210.0	6172.0
32639360210.0	6173.0
32639360210.0	6174.0
32639360210.0	6175.0
32639360210.0	6176.0
32639360210.0	6177.0
32639360210.0	6178.0
32639360210.0	6179.0
32639360210.0	6180.0
32639360210.0	6181.0
32639360210.0	6182.0
32639360210.0	6183.0
32639360210.0	6184.0
32639360210.0	6185.0
32639360210.0	6186.0
32639360210.0	6187.0
32639360210.0	6188.0
32639360210.0	6189.0
32639360210.0	6190.0
32639360210.0	6191.0
32639360210.0	6192.0
32639360210.0	6193.0
32639360210.0	6194.0
32639360210.0	6195.0
32639360210.0	6196.0
32639360210.0	6197.0
32639360210.0	6198.0
32639360210.0	6199.0
32639348365.0	6200.0
32639348365.0	6201.0
32639348365.0	6202.0
32639348365.0	6203.0
32639348365.0	6204.0
32639348365.0	6205.0
32639348365.0	6206.0
32639348365.0	6207.0
32639348365.0	6208.0
32639348365.0	6209.0
32639348365.0	6210.0
32639348365.0	6211.0
32639348365.0	6212.0
32639348365.0	6213.0
32639348365.0	6214.0
32639348365.0	6215.0
32639348365.0	6216.0
32639348365.0	6217.0
32639348365.0	6218.0
32639348365.0	6219.0
32639348365.0	6220.0
32639335793.0	6221.0
32639335793.0	6222.0
32639335793.0	6223.0
32639335793.0	6224.0
32639335793.0	6225.0
32639335793.0	6226.0
32639335793.0	6227.0
32639335793.0	6228.0
32639335793.0	6229.0
32639335793.0	6230.0
32639335793.0	6231.0
32639335793.0	6232.0
32639335793.0	6233.0
32639335793.0	6234.0
32639335793.0	6235.0
32639335793.0	6236.0
32639335793.0	6237.0
32639335793.0	6238.0
32639335793.0	6239.0
32639335793.0	6240.0
32639335793.0	6241.0
32639335793.0	6242.0
32639335793.0	6243.0
32639335793.0	6244.0
32639335793.0	6245.0
32639335793.0	6246.0
32639335793.0	6247.0
32639335793.0	6248.0
32639335793.0	6249.0
32639262978.0	6250.0
32639262978.0	6251.0
32639262978.0	6252.0
32639262978.0	6253.0
32639262978.0	6254.0
32639260599.0	6255.0
32639255629.0	6256.0
32639255629.0	6257.0
32639255629.0	6258.0
32639255629.0	6259.0
32639255629.0	6260.0
32639255629.0	6261.0
32639255629.0	6262.0
32639255629.0	6263.0
32639255629.0	6264.0
32639255629.0	6265.0
32639249321.0	6266.0
32639249321.0	6267.0
32639249321.0	6268.0
32639249321.0	6269.0
32639249321.0	6270.0
32639249321.0	6271.0
32639249321.0	6272.0
32639249321.0	6273.0
32639249321.0	6274.0
32639249321.0	6275.0
32639249321.0	6276.0
32639249321.0	6277.0
32639249321.0	6278.0
32639249321.0	6279.0
32639249321.0	6280.0
32639249321.0	6281.0
32639249321.0	6282.0
32639249321.0	6283.0
32639249321.0	6284.0
32639249321.0	6285.0
32639249321.0	6286.0
32639249321.0	6287.0
32639249321.0	6288.0
32639249321.0	6289.0
32639249321.0	6290.0
32639249321.0	6291.0
32639249321.0	6292.0
32639249321.0	6293.0
32639249321.0	6294.0
32639249321.0	6295.0
32639249321.0	6296.0
32639249321.0	6297.0
32639249321.0	6298.0
32639249321.0	6299.0
32639249321.0	6300.0
32639249321.0	6301.0
32639249321.0	6302.0
32639249321.0	6303.0
32639249321.0	6304.0
32639249321.0	6305.0
32639249321.0	6306.0
32639249321.0	6307.0
32639249321.0	6308.0
32639249321.0	6309.0
32639249321.0	6310.0
32639249321.0	6311.0
32639249321.0	6312.0
32639249321.0	6313.0
32639249321.0	6314.0
32639237370.0	6315.0
32639237370.0	6316.0
32639237370.0	6317.0
32639237370.0	6318.0
32639237370.0	6319.0
32639237370.0	6320.0
32639237370.0	6321.0
32639237370.0	6322.0
32639237370.0	6323.0
32639237370.0	6324.0
32639237370.0	6325.0
32639237370.0	6326.0
32639237370.0	6327.0
32639237370.0	6328.0
32639237370.0	6329.0
32639237370.0	6330.0
32639237370.0	6331.0
32639237370.0	6332.0
32639237370.0	6333.0
32639237370.0	6334.0
32639237370.0	6335.0
32639237370.0	6336.0
32639237370.0	6337.0
32639237370.0	6338.0
32639237370.0	6339.0
32639237370.0	6340.0
32639237370.0	6341.0
32639237370.0	6342.0
32639237370.0	6343.0
32639237370.0	6344.0
32639237370.0	6345.0
32639237370.0	6346.0
32639237370.0	6347.0
32639237370.0	6348.0
32639237370.0	6349.0
32639237370.0	6350.0
32639237370.0	6351.0
32639237370.0	6352.0
32639237370.0	6353.0
32639237370.0	6354.0
32639237370.0	6355.0
32639237370.0	6356.0
32639237370.0	6357.0
32639237370.0	6358.0
32639237370.0	6359.0
32639237370.0	6360.0
32639237370.0	6361.0
32639237370.0	6362.0
32639237370.0	6363.0
32639237370.0	6364.0
32639237370.0	6365.0
32639151891.0	6366.0
32639151891.0	6367.0
32639151891.0	6368.0
32639151891.0	6369.0
32639151891.0	6370.0
32639151891.0	6371.0
32639151891.0	6372.0
32639151891.0	6373.0
32639151891.0	6374.0
32639151891.0	6375.0
32639151891.0	6376.0
32639151891.0	6377.0
32639151891.0	6378.0
32639151891.0	6379.0
32639151891.0	6380.0
32639151891.0	6381.0
32639151891.0	6382.0
32639151891.0	6383.0
32639151891.0	6384.0
32639151891.0	6385.0
32639151891.0	6386.0
32639087403.0	6387.0
32639087403.0	6388.0
32639087403.0	6389.0
32639087403.0	6390.0
32639087403.0	6391.0
32639087403.0	6392.0
32639087403.0	6393.0
32639076984.0	6394.0
32639076984.0	6395.0
32639076984.0	6396.0
32639076984.0	6397.0
32639076984.0	6398.0
32639076984.0	6399.0
32639076984.0	6400.0
32639076984.0	6401.0
32639076984.0	6402.0
32639076984.0	6403.0
32639076984.0	6404.0
32639076984.0	6405.0
32639076984.0	6406.0
32639076984.0	6407.0
32639076984.0	6408.0
32639076984.0	6409.0
32639076984.0	6410.0
32639076984.0	6411.0
32639076984.0	6412.0
32639076984.0	6413.0
32639076984.0	6414.0
32639076984.0	6415.0
32639076984.0	6416.0
32639076984.0	6417.0
32639076984.0	6418.0
32639076984.0	6419.0
32639076984.0	6420.0
32639076984.0	6421.0
32639076984.0	6422.0
32639076984.0	6423.0
32639076984.0	6424.0
32639076984.0	6425.0
32639076984.0	6426.0
32639076984.0	6427.0
32639076984.0	6428.0
32639076984.0	6429.0
32639076984.0	6430.0
32639076984.0	6431.0
32639076984.0	6432.0
32639076984.0	6433.0
32639076984.0	6434.0
32639076984.0	6435.0
32639076984.0	6436.0
32639076984.0	6437.0
32639076984.0	6438.0
32639076984.0	6439.0
32639076984.0	6440.0
32639076984.0	6441.0
32639076984.0	6442.0
32639076984.0	6443.0
32639076984.0	6444.0
32639076984.0	6445.0
32639076984.0	6446.0
32639076984.0	6447.0
32639076984.0	6448.0
32639076984.0	6449.0
32639076984.0	6450.0
32639076984.0	6451.0
32639076984.0	6452.0
32639076984.0	6453.0
32639076984.0	6454.0
32639076984.0	6455.0
32639076984.0	6456.0
32639076984.0	6457.0
32639076984.0	6458.0
32639076984.0	6459.0
32639076984.0	6460.0
32639076984.0	6461.0
32639076984.0	6462.0
32639076984.0	6463.0
32639076984.0	6464.0
32639076984.0	6465.0
32638872342.0	6466.0
32638872342.0	6467.0
32638872342.0	6468.0
32638872342.0	6469.0
32638872342.0	6470.0
32638872342.0	6471.0
32638872342.0	6472.0
32638872342.0	6473.0
32638872342.0	6474.0
32638872342.0	6475.0
32638872342.0	6476.0
32638872342.0	6477.0
32638872342.0	6478.0
32638872342.0	6479.0
32638872342.0	6480.0
32638872342.0	6481.0
32638872342.0	6482.0
32638872342.0	6483.0
32638872342.0	6484.0
32638872342.0	6485.0
32638872342.0	6486.0
32638872342.0	6487.0
32638872342.0	6488.0
32638872342.0	6489.0
32638872342.0	6490.0
32638872342.0	6491.0
32638830060.0	6492.0
32638830060.0	6493.0
32638830060.0	6494.0
32638830060.0	6495.0
32638830060.0	6496.0
32638830060.0	6497.0
32638830060.0	6498.0
32638830060.0	6499.0
32638830060.0	6500.0
32638830060.0	6501.0
32638830060.0	6502.0
32638830060.0	6503.0
32638830060.0	6504.0
32638830060.0	6505.0
32638830060.0	6506.0
32638830060.0	6507.0
32638830060.0	6508.0
32638830060.0	6509.0
32638830060.0	6510.0
32638805337.0	6511.0
32638805337.0	6512.0
32638805337.0	6513.0
32638805337.0	6514.0
32638805337.0	6515.0
32638805337.0	6516.0
32638805337.0	6517.0
32638805337.0	6518.0
32638805337.0	6519.0
32638805337.0	6520.0
32638805337.0	6521.0
32638805337.0	6522.0
32638805337.0	6523.0
32638805337.0	6524.0
32638805337.0	6525.0
32638805337.0	6526.0
32638805337.0	6527.0
32638805337.0	6528.0
32638805337.0	6529.0
32638805337.0	6530.0
32638805337.0	6531.0
32638805337.0	6532.0
32638805337.0	6533.0
32638805337.0	6534.0
32638805337.0	6535.0
32638805337.0	6536.0
32638805337.0	6537.0
32638805337.0	6538.0
32638805337.0	6539.0
32638805337.0	6540.0
32638805337.0	6541.0
32638805337.0	6542.0
32638805337.0	6543.0
32638805337.0	6544.0
32638805337.0	6545.0
32638805337.0	6546.0
32638805337.0	6547.0
32638805337.0	6548.0
32638805337.0	6549.0
32638805337.0	6550.0
32638805337.0	6551.0
32638805337.0	6552.0
32638805337.0	6553.0
32638805337.0	6554.0
32638805337.0	6555.0
32638805337.0	6556.0
32638805337.0	6557.0
32638805337.0	6558.0
32638805337.0	6559.0
32638805337.0	6560.0
32638805337.0	6561.0
32638805337.0	6562.0
32638805337.0	6563.0
32638805337.0	6564.0
32638805337.0	6565.0
32638805337.0	6566.0
32638805337.0	6567.0
32638805337.0	6568.0
32638805337.0	6569.0
32638805337.0	6570.0
32638805337.0	6571.0
32638805337.0	6572.0
32638805337.0	6573.0
32638805337.0	6574.0
32638805337.0	6575.0
32638805337.0	6576.0
32638805337.0	6577.0
32638805337.0	6578.0
32638805337.0	6579.0
32638805337.0	6580.0
32638805337.0	6581.0
32638805337.0	6582.0
32638805337.0	6583.0
32638805337.0	6584.0
32638805337.0	6585.0
32638805337.0	6586.0
32638805337.0	6587.0
32638805337.0	6588.0
32638805337.0	6589.0
32638805337.0	6590.0
32638805337.0	6591.0
32638805337.0	6592.0
32638805337.0	6593.0
32638805337.0	6594.0
32638805337.0	6595.0
32638805337.0	6596.0
32638805337.0	6597.0
32638805337.0	6598.0
32638805337.0	6599.0
32638780145.0	6600.0
32638780145.0	6601.0
32638780145.0	6602.0
32638780145.0	6603.0
32638780145.0	6604.0
32638780145.0	6605.0
32638780145.0	6606.0
32638780145.0	6607.0
32638780145.0	6608.0
32638780145.0	6609.0
32638780145.0	6610.0
32638780145.0	6611.0
32638780145.0	6612.0
32638780145.0	6613.0
32638780145.0	6614.0
32638780145.0	6615.0
32638780145.0	6616.0
32638780145.0	6617.0
32638780145.0	6618.0
32638780145.0	6619.0
32638780145.0	6620.0
32638780145.0	6621.0
32638773360.0	6622.0
32638773360.0	6623.0
32638773360.0	6624.0
32638773360.0	6625.0
32638728560.0	6626.0
32638728560.0	6627.0
32638728560.0	6628.0
32638728560.0	6629.0
32638728560.0	6630.0
32638728560.0	6631.0
32638728560.0	6632.0
32638728560.0	6633.0
32638728560.0	6634.0
32638728560.0	6635.0
32638728560.0	6636.0
32638728560.0	6637.0
32638728560.0	6638.0
32638728560.0	6639.0
32638728560.0	6640.0
32638728560.0	6641.0
32638728560.0	6642.0
32638728560.0	6643.0
32638728560.0	6644.0
32638728560.0	6645.0
32638728560.0	6646.0
32638728560.0	6647.0
32638728560.0	6648.0
32638728560.0	6649.0
32638728560.0	6650.0
32638728560.0	6651.0
32638728560.0	6652.0
32638728560.0	6653.0
32638728560.0	6654.0
32638728560.0	6655.0
32638728560.0	6656.0
32638728560.0	6657.0
32638728560.0	6658.0
32638728560.0	6659.0
32638728560.0	6660.0
32638728560.0	6661.0
32638728560.0	6662.0
32638728560.0	6663.0
32638728560.0	6664.0
32638728560.0	6665.0
32638728560.0	6666.0
32638728560.0	6667.0
32638728560.0	6668.0
32638728560.0	6669.0
32638728560.0	6670.0
32638728560.0	6671.0
32638686361.0	6672.0
32638686361.0	6673.0
32638686361.0	6674.0
32638686361.0	6675.0
32638686361.0	6676.0
32638686361.0	6677.0
32638686361.0	6678.0
32638686361.0	6679.0
32638686361.0	6680.0
32638686361.0	6681.0
32638686361.0	6682.0
32638686361.0	6683.0
32638686361.0	6684.0
32638686361.0	6685.0
32638686361.0	6686.0
32638686361.0	6687.0
32638686361.0	6688.0
32638686361.0	6689.0
32638686361.0	6690.0
32638686361.0	6691.0
32638686361.0	6692.0
32638686361.0	6693.0
32638686361.0	6694.0
32638686361.0	6695.0
32638686361.0	6696.0
32638686361.0	6697.0
32638686361.0	6698.0
32638686361.0	6699.0
32638686361.0	6700.0
32638686361.0	6701.0
32638686361.0	6702.0
32638686361.0	6703.0
32638686361.0	6704.0
32638686361.0	6705.0
32638686361.0	6706.0
32638686361.0	6707.0
32638686361.0	6708.0
32638686361.0	6709.0
32638686361.0	6710.0
32638686361.0	6711.0
32638686361.0	6712.0
32638686361.0	6713.0
32638619964.0	6714.0
32638619964.0	6715.0
32638619964.0	6716.0
32638619964.0	6717.0
32638619964.0	6718.0
32638619964.0	6719.0
32638619964.0	6720.0
32638619964.0	6721.0
32638619964.0	6722.0
32638619964.0	6723.0
32638619964.0	6724.0
32638619964.0	6725.0
32638619964.0	6726.0
32638619964.0	6727.0
32638619964.0	6728.0
32638619964.0	6729.0
32638619964.0	6730.0
32638619964.0	6731.0
32638619964.0	6732.0
32638619964.0	6733.0
32638619964.0	6734.0
32638619964.0	6735.0
32638619964.0	6736.0
32638619964.0	6737.0
32638619964.0	6738.0
32638619964.0	6739.0
32638619964.0	6740.0
32638619964.0	6741.0
32638619964.0	6742.0
32638619964.0	6743.0
32638619964.0	6744.0
32638619964.0	6745.0
32638619964.0	6746.0
32638619964.0	6747.0
32638619964.0	6748.0
32638619964.0	6749.0
32638619964.0	6750.0
32638619964.0	6751.0
32638619964.0	6752.0
32638619964.0	6753.0
32638619964.0	6754.0
32638619964.0	6755.0
32638619964.0	6756.0
32638619964.0	6757.0
32638619964.0	6758.0
32638619964.0	6759.0
32638619964.0	6760.0
32638619964.0	6761.0
32638619964.0	6762.0
32638619964.0	6763.0
32638575867.0	6764.0
32638575867.0	6765.0
32638575867.0	6766.0
32638575867.0	6767.0
32638575867.0	6768.0
32638575867.0	6769.0
32638575867.0	6770.0
32638575867.0	6771.0
32638575867.0	6772.0
32638575867.0	6773.0
32638575867.0	6774.0
32638575867.0	6775.0
32638575867.0	6776.0
32638575143.0	6777.0
32638575143.0	6778.0
32638575143.0	6779.0
32638575143.0	6780.0
32638575143.0	6781.0
32638575143.0	6782.0
32638575143.0	6783.0
32638575143.0	6784.0
32638575143.0	6785.0
32638575143.0	6786.0
32638575143.0	6787.0
32638575143.0	6788.0
32638575143.0	6789.0
32638575143.0	6790.0
32638575143.0	6791.0
32638554920.0	6792.0
32638554920.0	6793.0
32638554920.0	6794.0
32638554920.0	6795.0
32638554920.0	6796.0
32638554920.0	6797.0
32638554920.0	6798.0
32638554920.0	6799.0
32638554920.0	6800.0
32638554920.0	6801.0
32638554920.0	6802.0
32638554920.0	6803.0
32638554920.0	6804.0
32638554920.0	6805.0
32638554920.0	6806.0
32638554920.0	6807.0
32638554920.0	6808.0
32638554920.0	6809.0
32638554920.0	6810.0
32638554920.0	6811.0
32638554920.0	6812.0
32638554920.0	6813.0
32638554920.0	6814.0
32638554920.0	6815.0
32638554920.0	6816.0
32638554920.0	6817.0
32638554920.0	6818.0
32638554920.0	6819.0
32638554920.0	6820.0
32638554920.0	6821.0
32638554920.0	6822.0
32638554920.0	6823.0
32638554920.0	6824.0
32638554920.0	6825.0
32638554920.0	6826.0
32638554920.0	6827.0
32638554920.0	6828.0
32638554920.0	6829.0
32638554920.0	6830.0
32638554920.0	6831.0
32638554920.0	6832.0
32638554920.0	6833.0
32638554920.0	6834.0
32638554920.0	6835.0
32638554920.0	6836.0
32638554920.0	6837.0
32638554920.0	6838.0
32638554920.0	6839.0
32638554920.0	6840.0
32638554920.0	6841.0
32638554920.0	6842.0
32638554920.0	6843.0
32638554920.0	6844.0
32638554920.0	6845.0
32638554920.0	6846.0
32638554920.0	6847.0
32638554920.0	6848.0
32638554920.0	6849.0
32638554920.0	6850.0
32638554920.0	6851.0
32638554920.0	6852.0
32638554920.0	6853.0
32638554920.0	6854.0
32638554920.0	6855.0
32638554920.0	6856.0
32638554920.0	6857.0
32638554920.0	6858.0
32638554920.0	6859.0
32638554920.0	6860.0
32638554920.0	6861.0
32638554920.0	6862.0
32638554920.0	6863.0
32638554920.0	6864.0
32638554920.0	6865.0
32638554920.0	6866.0
32638554920.0	6867.0
32638554920.0	6868.0
32638554920.0	6869.0
32638554920.0	6870.0
32638547703.0	6871.0
32638547703.0	6872.0
32638547703.0	6873.0
32638547703.0	6874.0
32638547703.0	6875.0
32638547703.0	6876.0
32638547703.0	6877.0
32638547703.0	6878.0
32638547703.0	6879.0
32638547703.0	6880.0
32638547703.0	6881.0
32638547703.0	6882.0
32638547703.0	6883.0
32638547703.0	6884.0
32638547703.0	6885.0
32638547703.0	6886.0
32638547703.0	6887.0
32638547703.0	6888.0
32638547703.0	6889.0
32638547703.0	6890.0
32638547703.0	6891.0
32638547703.0	6892.0
32638547703.0	6893.0
32638547703.0	6894.0
32638547703.0	6895.0
32638547703.0	6896.0
32638547703.0	6897.0
32638509651.0	6898.0
32638509651.0	6899.0
32638509651.0	6900.0
32638509651.0	6901.0
32638509651.0	6902.0
32638509651.0	6903.0
32638509651.0	6904.0
32638509651.0	6905.0
32638509651.0	6906.0
32638509651.0	6907.0
32638509651.0	6908.0
32638509651.0	6909.0
32638509651.0	6910.0
32638509651.0	6911.0
32638509651.0	6912.0
32638509651.0	6913.0
32638509651.0	6914.0
32638509651.0	6915.0
32638509651.0	6916.0
32638509651.0	6917.0
32638509651.0	6918.0
32638509651.0	6919.0
32638509651.0	6920.0
32638509651.0	6921.0
32638509651.0	6922.0
32638509651.0	6923.0
32638509651.0	6924.0
32638509651.0	6925.0
32638509651.0	6926.0
32638509651.0	6927.0
32638509651.0	6928.0
32638509651.0	6929.0
32638509651.0	6930.0
32638509651.0	6931.0
32638509651.0	6932.0
32638509651.0	6933.0
32638509651.0	6934.0
32638509651.0	6935.0
32638509651.0	6936.0
32638509651.0	6937.0
32638509651.0	6938.0
32638509651.0	6939.0
32638509651.0	6940.0
32638509651.0	6941.0
32638509651.0	6942.0
32638509651.0	6943.0
32638509651.0	6944.0
32638509651.0	6945.0
32638509651.0	6946.0
32638509651.0	6947.0
32638509651.0	6948.0
32638509651.0	6949.0
32638509651.0	6950.0
32638509651.0	6951.0
32638509651.0	6952.0
32638509651.0	6953.0
32638509651.0	6954.0
32638509651.0	6955.0
32638509651.0	6956.0
32638509651.0	6957.0
32638509651.0	6958.0
32638509651.0	6959.0
32638509651.0	6960.0
32638502355.0	6961.0
32638502355.0	6962.0
32638502355.0	6963.0
32638502355.0	6964.0
32638502355.0	6965.0
32638502355.0	6966.0
32638502355.0	6967.0
32638502355.0	6968.0
32638502355.0	6969.0
32638502355.0	6970.0
32638502355.0	6971.0
32638502355.0	6972.0
32638502355.0	6973.0
32638502355.0	6974.0
32638502355.0	6975.0
32638502355.0	6976.0
32638502355.0	6977.0
32638502355.0	6978.0
32638502355.0	6979.0
32638502355.0	6980.0
32638502355.0	6981.0
32638502355.0	6982.0
32638502355.0	6983.0
32638502355.0	6984.0
32638502355.0	6985.0
32638502355.0	6986.0
32638502355.0	6987.0
32638502355.0	6988.0
32638502355.0	6989.0
32638502355.0	6990.0
32638502355.0	6991.0
32638502355.0	6992.0
32638502355.0	6993.0
32638502355.0	6994.0
32638502355.0	6995.0
32638502355.0	6996.0
32638502355.0	6997.0
32638502355.0	6998.0
32638502355.0	6999.0
32638502355.0	7000.0
32638502355.0	7001.0
32638502355.0	7002.0
32638502355.0	7003.0
32638502355.0	7004.0
32638502355.0	7005.0
32638502355.0	7006.0
32638502355.0	7007.0
32638502355.0	7008.0
32638502355.0	7009.0
32638502355.0	7010.0
32638502355.0	7011.0
32638502355.0	7012.0
32638502355.0	7013.0
32638502355.0	7014.0
32638502355.0	7015.0
32638502355.0	7016.0
32638502355.0	7017.0
32638502355.0	7018.0
32638502355.0	7019.0
32638502355.0	7020.0
32638502355.0	7021.0
32638502355.0	7022.0
32638502355.0	7023.0
32638502355.0	7024.0
32638502355.0	7025.0
32638502355.0	7026.0
32638502355.0	7027.0
32638502355.0	7028.0
32638502355.0	7029.0
32638502355.0	7030.0
32638502355.0	7031.0
32638502355.0	7032.0
32638502355.0	7033.0
32638502355.0	7034.0
32638502355.0	7035.0
32638502355.0	7036.0
32638502355.0	7037.0
32638502355.0	7038.0
32638502355.0	7039.0
32638502355.0	7040.0
32638502355.0	7041.0
32638502355.0	7042.0
32638502355.0	7043.0
32638502355.0	7044.0
32638502355.0	7045.0
32638502355.0	7046.0
32638502355.0	7047.0
32638502355.0	7048.0
32638502355.0	7049.0
32638502355.0	7050.0
32638502355.0	7051.0
32638502355.0	7052.0
32638502355.0	7053.0
32638502355.0	7054.0
32638502355.0	7055.0
32638502355.0	7056.0
32638502355.0	7057.0
32638502355.0	7058.0
32638502355.0	7059.0
32638421400.0	7060.0
32638421400.0	7061.0
32638421400.0	7062.0
32638421400.0	7063.0
32638421400.0	7064.0
32638421400.0	7065.0
32638421400.0	7066.0
32638421400.0	7067.0
32638421400.0	7068.0
32638421400.0	7069.0
32638421400.0	7070.0
32638421400.0	7071.0
32638421400.0	7072.0
32638421400.0	7073.0
32638421400.0	7074.0
32638421400.0	7075.0
32638421400.0	7076.0
